Origin,Voucher ID,Vendor Name,Invoice Date,Invoice ID (or DBID),Payment Date,Invoice  Amt,Line Description,Paid Gross Amount,Account,Fund,Deptid,ChartField 1,ChartField 2,Payment Method,Account Descr, Amount ,ticket #
TRV,13544661,US BANK UC TRAVEL CENTER,1/18/22,SAUN083841X3,2/2/22,-1381.350,SAUN083841 XAA-XAO,-1381.350,57221,72133,11928,,,EFT,Foreign Travel - Air Fare," (1,381.35)",1767701685095
TRV,13544662,US BANK UC TRAVEL CENTER,1/21/22,SCHA084362X1,2/2/22,319.130,SCHA084362 SFO-SNA-SFO,319.130,57211,49165,32305,,CNCEN,EFT,In-State Travel - Air Fare, 319.13 ,0167702676147
TRV,13544663,US BANK UC TRAVEL CENTER,1/21/22,SCHA084362X2,2/2/22,10.000,SCHA084362    -,10.000,57211,49165,32305,,CNCEN,EFT,In-State Travel - Air Fare, 10.00 ,8900814327913
TRV,13544664,US BANK UC TRAVEL CENTER,1/20/22,SKOL084334X1,2/2/22,452.170,SKOL084334 SFO-MEX-SFO,452.170,57221,18083,12633,3SHUJS,HUJS1,EFT,Foreign Travel - Air Fare, 452.17 ,0167702676109
TRV,13544665,US BANK UC TRAVEL CENTER,1/21/22,SKOL084334X2,2/2/22,10.000,SKOL084334    -,10.000,57221,18083,12633,3SHUJS,HUJS1,EFT,Foreign Travel - Air Fare, 10.00 ,8900814327892
TRV,13544666,US BANK UC TRAVEL CENTER,1/22/22,WILL084363X1,2/2/22,264.560,WILL084363 SMF-DFW-LGA,264.560,57212,68600,17693,,,EFT,Out-of-State Travel - Air Fare, 264.56 ,0017702860160
TRV,13544667,US BANK UC TRAVEL CENTER,1/22/22,WILL084363X2,2/2/22,251.150,WILL084363 JFK-SFO,251.150,57212,68600,17693,,,EFT,Out-of-State Travel - Air Fare, 251.15 ,2797702676149
TRV,13545791,US BANK UC TRAVEL CENTER,1/26/22,ALEX084254X3,2/8/22,-204.120,ALEX084254    -,-204.120,57212,37250,25386,,KNUND,EFT,Out-of-State Travel - Air Fare, (204.12),5267702497097
TRV,13545792,US BANK UC TRAVEL CENTER,1/27/22,ALPE084423X1,2/8/22,10.000,ALPE084423    -,10.000,57212,20095,11966,CLBURG,,EFT,Out-of-State Travel - Air Fare, 5.00 ,8900814328047
TRV,13545792,US BANK UC TRAVEL CENTER,1/27/22,ALPE084423X1,2/8/22,10.000,ALPE084423    -,10.000,57212,20095,11966,CLJOHN,,EFT,Out-of-State Travel - Air Fare, 5.00 ,8900814328047
TRV,13545793,US BANK UC TRAVEL CENTER,1/27/22,ALPE084423X2,2/8/22,438.220,ALPE084423 SFO-ATL-MGM,438.220,57212,20095,11966,CLBURG,,EFT,Out-of-State Travel - Air Fare, 219.11 ,0067702860289
TRV,13545793,US BANK UC TRAVEL CENTER,1/27/22,ALPE084423X2,2/8/22,438.220,ALPE084423 SFO-ATL-MGM,438.220,57212,20095,11966,CLJOHN,,EFT,Out-of-State Travel - Air Fare, 219.11 ,0067702860289
TRV,13545794,US BANK UC TRAVEL CENTER,1/28/22,ANDR084442X1,2/8/22,10.000,ANDR084442    -,10.000,57212,68600,26179,,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328085
TRV,13545795,US BANK UC TRAVEL CENTER,1/28/22,ANDR084442X2,2/8/22,281.960,ANDR084442 SMF-LAS-TUS-LAX-SMF,281.960,57212,68600,26179,,,EFT,Out-of-State Travel - Air Fare, 281.96 ,5267702860334
TRV,13545796,US BANK UC TRAVEL CENTER,1/28/22,AUFF084433X1,2/8/22,2288.070,AUFF084433 SFO-LHR-SFO,2288.070,57221,51093,13506,,MB2MA,EFT,Foreign Travel - Air Fare," 2,288.07 ",0167702860310
TRV,13545797,US BANK UC TRAVEL CENTER,1/28/22,AUFF084433X2,2/8/22,10.000,AUFF084433    -,10.000,57221,51093,13506,,MB2MA,EFT,Foreign Travel - Air Fare, 10.00 ,8900814328067
TRV,13545798,US BANK UC TRAVEL CENTER,1/27/22,BORR084397X1,2/8/22,10.000,BORR084397    -,10.000,57221,41231,23845,,EKFBR,EFT,Foreign Travel - Air Fare, 10.00 ,8900814328044
TRV,13545799,US BANK UC TRAVEL CENTER,1/27/22,BORR084397X2,2/8/22,4293.070,BORR084397 SFO-MUC-NAP-MUC-SFO,4293.070,57221,41231,23845,,EKFBR,EFT,Foreign Travel - Air Fare," 4,293.07 ",2207702860286
TRV,13545800,US BANK UC TRAVEL CENTER,1/27/22,BROW084426X1,2/8/22,10.000,BROW084426    -,10.000,57212,20095,11966,CLJOHN,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328053
TRV,13545801,US BANK UC TRAVEL CENTER,1/27/22,BROW084426X2,2/8/22,376.470,BROW084426 SFO-ATL-BHM-ATL-SFO,376.470,57212,20095,11966,CLJOHN,,EFT,Out-of-State Travel - Air Fare, 376.47 ,0067702860296
TRV,13545802,US BANK UC TRAVEL CENTER,1/29/22,CHEN084449X1,2/8/22,10.000,CHEN084449    -,10.000,57212,51666,31516,,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328097
TRV,13545803,US BANK UC TRAVEL CENTER,1/29/22,CHEN084449X2,2/8/22,568.210,CHEN084449 DTW-SFO-DTW,568.210,57212,51666,31516,,,EFT,Out-of-State Travel - Air Fare, 568.21 ,0067702860347
TRV,13545804,US BANK UC TRAVEL CENTER,1/27/22,DINO084421X1,2/8/22,10.000,DINO084421    -,10.000,57212,20095,11966,CLBURG,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328048
TRV,13545805,US BANK UC TRAVEL CENTER,1/27/22,DINO084421X2,2/8/22,460.760,DINO084421 SFO-ATL-MGM-ATL-SFO,460.760,57212,20095,11966,CLBURG,,EFT,Out-of-State Travel - Air Fare, 460.76 ,0067702860291
TRV,13545806,US BANK UC TRAVEL CENTER,1/28/22,DONI084430X1,2/8/22,292.470,DONI084430 EWR-MSY-EWR,292.470,57212,69799,32513,,,EFT,Out-of-State Travel - Air Fare, 292.47 ,0167702860305
TRV,13545807,US BANK UC TRAVEL CENTER,1/28/22,DONI084430X2,2/8/22,10.000,DONI084430    -,10.000,57212,69799,32513,,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328062
TRV,13545808,US BANK UC TRAVEL CENTER,1/28/22,EBRO084443X1,2/8/22,307.730,EBRO084443 OAK-ONT-OAK,307.730,57211,69085,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 307.73 ,5267702860341
TRV,13545809,US BANK UC TRAVEL CENTER,1/28/22,EBRO084443X2,2/8/22,10.000,EBRO084443    -,10.000,57211,69085,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 10.00 ,8900814328092
TRV,13545810,US BANK UC TRAVEL CENTER,1/28/22,GOLD084436X1,2/8/22,146.100,GOLD084436 SAV-IAH-SFO,146.100,57212,69455,19510,UCPROD,UC533,EFT,Out-of-State Travel - Air Fare, 146.10 ,0167702860316
TRV,13545811,US BANK UC TRAVEL CENTER,1/28/22,GOLD084436X2,2/8/22,10.000,GOLD084436    -,10.000,57212,69455,19510,UCPROD,UC533,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328072
TRV,13545812,US BANK UC TRAVEL CENTER,1/28/22,GOLD084436X3,2/8/22,410.100,GOLD084436 SFO-CLT-SAV,410.100,57212,69455,19510,UCPROD,UC533,EFT,Out-of-State Travel - Air Fare, 410.10 ,0017702860315
TRV,13545813,US BANK UC TRAVEL CENTER,1/27/22,HALE084427X1,2/8/22,10.000,HALE084427    -,10.000,57212,20095,11966,CLJOHN,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328054
TRV,13545814,US BANK UC TRAVEL CENTER,1/27/22,HALE084427X2,2/8/22,376.470,HALE084427 SFO-ATL-BHM-ATL-SFO,376.470,57212,20095,11966,CLJOHN,,EFT,Out-of-State Travel - Air Fare, 376.47 ,0067702860297
TRV,13545815,US BANK UC TRAVEL CENTER,1/28/22,JACK084444X1,2/8/22,244.960,JACK084444 OAK-PDX-OAK,244.960,57212,65484,20779,,,EFT,Out-of-State Travel - Air Fare, 244.96 ,5267702860339
TRV,13545816,US BANK UC TRAVEL CENTER,1/28/22,JACK084444X2,2/8/22,10.000,JACK084444    -,10.000,57212,65484,20779,,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328090
TRV,13545817,US BANK UC TRAVEL CENTER,1/27/22,JOHN084428X1,2/8/22,10.000,JOHN084428    -,10.000,57212,20095,11966,CLJOHN,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328055
TRV,13545818,US BANK UC TRAVEL CENTER,1/27/22,JOHN084428X2,2/8/22,376.470,JOHN084428 SFO-ATL-BHM-ATL-SFO,376.470,57212,20095,11966,CLJOHN,,EFT,Out-of-State Travel - Air Fare, 376.47 ,0067702860298
TRV,13545819,US BANK UC TRAVEL CENTER,1/28/22,MILL084446X1,2/8/22,151.200,MILL084446 BUR-PHX-BUR,151.200,57212,69750,26471,,,EFT,Out-of-State Travel - Air Fare, 151.20 ,5267702860344
TRV,13545820,US BANK UC TRAVEL CENTER,1/28/22,MILL084446X2,2/8/22,10.000,MILL084446    -,10.000,57212,69750,26471,,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328094
TRV,13545821,US BANK UC TRAVEL CENTER,1/27/22,MORR084429X1,2/8/22,10.000,MORR084429    -,10.000,57212,20095,11966,CLJOHN,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328056
TRV,13545822,US BANK UC TRAVEL CENTER,1/27/22,MORR084429X2,2/8/22,376.470,MORR084429 SFO-ATL-BHM-ATL-SFO,376.470,57212,20095,11966,CLJOHN,,EFT,Out-of-State Travel - Air Fare, 376.47 ,0067702860299
TRV,13545823,US BANK UC TRAVEL CENTER,1/27/22,MOSQ084416X1,2/8/22,10.000,MOSQ084416    -,10.000,57212,60956,12926,,LPPOR,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328042
TRV,13545824,US BANK UC TRAVEL CENTER,1/27/22,MOSQ084416X2,2/8/22,255.570,MOSQ084416 JFK-SFO-JFK,255.570,57212,60956,12926,,LPPOR,EFT,Out-of-State Travel - Air Fare, 255.57 ,0167702860284
TRV,13545825,US BANK UC TRAVEL CENTER,1/27/22,NALL084418X1,2/8/22,10.000,NALL084418    -,10.000,57212,68600,26462,,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328031
TRV,13545826,US BANK UC TRAVEL CENTER,1/27/22,NALL084418X2,2/8/22,177.960,NALL084418 OAK-SEA-OAK,177.960,57212,68600,26462,,,EFT,Out-of-State Travel - Air Fare, 177.96 ,5267702860272
TRV,13545828,US BANK UC TRAVEL CENTER,1/30/22,NOLA084306X1,2/8/22,212.920,NOLA084306 OAK-SEA-OAK,212.920,57212,19900,26320,,,EFT,Out-of-State Travel - Air Fare, 212.92 ,5267702860359
TRV,13545829,US BANK UC TRAVEL CENTER,1/30/22,NOLA084306X2,2/8/22,10.000,NOLA084306    -,10.000,57212,19900,26320,,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328103
TRV,13545830,US BANK UC TRAVEL CENTER,1/30/22,NOMU084450X1,2/8/22,7418.170,NOMU084450 SFO-LHR-SFO,7418.170,57221,19900,10805,,CCDKN,EFT,Foreign Travel - Air Fare," 7,418.17 ",0167703036793
TRV,13545831,US BANK UC TRAVEL CENTER,1/30/22,NOMU084450X2,2/8/22,10.000,NOMU084450    -,10.000,57221,19900,10805,,CCDKN,EFT,Foreign Travel - Air Fare, 10.00 ,8900814328107
TRV,13545832,US BANK UC TRAVEL CENTER,1/27/22,OLIV084424X1,2/8/22,10.000,OLIV084424    -,10.000,57212,20095,11966,CLBURG,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328049
TRV,13545833,US BANK UC TRAVEL CENTER,1/27/22,OLIV084424X2,2/8/22,460.760,OLIV084424 SFO-ATL-MGM-ATL-SFO,460.760,57212,20095,11966,CLBURG,,EFT,Out-of-State Travel - Air Fare, 460.76 ,0067702860292
TRV,13545834,US BANK UC TRAVEL CENTER,1/25/22,PAUL084084X3,2/8/22,-440.410,PAUL084084 XAA-XAO,-440.410,57212,60940,14722,,LBNPL,EFT,Out-of-State Travel - Air Fare, (440.41),0067702049606
TRV,13545835,US BANK UC TRAVEL CENTER,1/27/22,REQU083914X4,2/8/22,32.000,REQU083914    -,32.000,57212,45734,11558,EISCAC,,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900814328025
TRV,13545836,US BANK UC TRAVEL CENTER,1/28/22,SEKA084431X1,2/8/22,324.680,SEKA084431 SFO-DCA,324.680,57212,72133,11928,,,EFT,Out-of-State Travel - Air Fare, 324.68 ,0167702860336
TRV,13545837,US BANK UC TRAVEL CENTER,1/28/22,SEKA084431X2,2/8/22,10.000,SEKA084431    -,10.000,57212,72133,11928,,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328087
TRV,13545838,US BANK UC TRAVEL CENTER,1/27/22,SEME084420X1,2/8/22,10.000,SEME084420    -,10.000,57212,20095,11966,CLBURG,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328043
TRV,13545839,US BANK UC TRAVEL CENTER,1/27/22,SEME084420X2,2/8/22,460.760,SEME084420 SFO-ATL-MGM-ATL-SFO,460.760,57212,20095,11966,CLBURG,,EFT,Out-of-State Travel - Air Fare, 460.76 ,0067702860285
TRV,13545840,US BANK UC TRAVEL CENTER,1/27/22,SWEE084425X1,2/8/22,10.000,SWEE084425    -,10.000,57212,20095,11966,CLJOHN,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328052
TRV,13545841,US BANK UC TRAVEL CENTER,1/27/22,SWEE084425X2,2/8/22,376.470,SWEE084425 SFO-ATL-BHM-ATL-SFO,376.470,57212,20095,11966,CLJOHN,,EFT,Out-of-State Travel - Air Fare, 376.47 ,0067702860295
TRV,13545842,US BANK UC TRAVEL CENTER,1/30/22,TOMS084445X1,2/8/22,10.000,TOMS084445    -,10.000,57212,28254,24532,,JBJOT,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328102
TRV,13545843,US BANK UC TRAVEL CENTER,1/30/22,TOMS084445X2,2/8/22,562.490,TOMS084445 SFO-DTW-PIT-DTW-SFO,562.490,57212,28254,24532,,JBJOT,EFT,Out-of-State Travel - Air Fare, 562.49 ,0067702860357
TRV,13545844,US BANK UC TRAVEL CENTER,1/28/22,VERG084435X1,2/8/22,10.000,VERG084435    -,10.000,57211,69085,31178,UIPCC1,,EFT,In-State Travel - Air Fare, 10.00 ,8900814328071
TRV,13545845,US BANK UC TRAVEL CENTER,1/28/22,WALL084441X1,2/8/22,10.000,WALL084441    -,10.000,57211,70281,11367,,EAREC,EFT,In-State Travel - Air Fare, 10.00 ,8900814328073
TRV,13545846,US BANK UC TRAVEL CENTER,1/28/22,WALL084441X2,2/8/22,127.960,WALL084441 OAK-BUR-OAK,127.960,57211,70281,11367,,EAREC,EFT,In-State Travel - Air Fare, 127.96 ,5267702860317
TRV,13545847,US BANK UC TRAVEL CENTER,1/28/22,WILL084437X1,2/8/22,10.000,WILL084437    -,10.000,57212,69750,31280,,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328078
TRV,13545848,US BANK UC TRAVEL CENTER,1/28/22,WILL084437X2,2/8/22,508.260,WILL084437 PHL-MSY-PHL,508.260,57212,69750,31280,,,EFT,Out-of-State Travel - Air Fare, 508.26 ,0017702860322
TRV,13545849,US BANK UC TRAVEL CENTER,1/28/22,WILS084440X1,2/8/22,10.000,WILS084440    -,10.000,57212,19900,20813,,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814328083
TRV,13545850,US BANK UC TRAVEL CENTER,1/28/22,WILS084440X2,2/8/22,292.110,WILS084440 OAK-PDX-OAK,292.110,57212,19900,20813,,,EFT,Out-of-State Travel - Air Fare, 292.11 ,5267702860332
TRV,13546335,US BANK UC TRAVEL CENTER,2/2/22,003484009539,2/10/22,703.570,No Description,703.570,57239,69995,00750,,,EFT,Travel DB US Bank Clearing, 703.57 ,
TRV,13546371,US BANK UC TRAVEL CENTER,1/26/22,MAXI084387X2,2/10/22,159.680,MAXI084387 SFO-HNL-SFO,159.680,57212,60940,14722,,LBNPL,EFT,Out-of-State Travel - Air Fare, 159.68 ,0167702860234
TRV,13546372,US BANK UC TRAVEL CENTER,1/27/22,REQU083914X5,2/10/22,21.650,REQU083914 OAK-TUS,21.650,57212,45734,11558,EISCAC,,EFT,Out-of-State Travel - Air Fare, 21.65 ,5267702860267
TRV,13547535,US BANK UC TRAVEL CENTER,2/3/22,ALEX084339X1,2/14/22,258.990,ALEX084339 OAK-LAX-OAK,258.990,57211,68600,14156,,CSRPV,EFT,In-State Travel - Air Fare, 258.99 ,5267703036945
TRV,13547536,US BANK UC TRAVEL CENTER,2/3/22,ALEX084339X2,2/14/22,10.000,ALEX084339    -,10.000,57211,68600,14156,,CSRPV,EFT,In-State Travel - Air Fare, 10.00 ,8900814775923
TRV,13547537,US BANK UC TRAVEL CENTER,2/3/22,ALVE084549X1,2/14/22,378.960,ALVE084549 OAK-LAX-BWI-HOU-OAK,378.960,57212,71153,13524,,MCAHG,EFT,Out-of-State Travel - Air Fare, 378.96 ,5267703036970
TRV,13547538,US BANK UC TRAVEL CENTER,2/3/22,ALVE084549X2,2/14/22,10.000,ALVE084549    -,10.000,57212,71153,13524,,MCAHG,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814775944
TRV,13547539,US BANK UC TRAVEL CENTER,2/4/22,ARIA084483X1,2/14/22,32.000,ARIA084483    -,32.000,57212,43502,13449,,,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900814776036
TRV,13547540,US BANK UC TRAVEL CENTER,2/4/22,BAO0084507X1,2/14/22,427.070,BAO0084507 SFO-HNL-SFO,427.070,57212,38490,12601,,HG4WB,EFT,Out-of-State Travel - Air Fare, 427.07 ,0277703194998
TRV,13547541,US BANK UC TRAVEL CENTER,2/4/22,BAO0084507X2,2/14/22,10.000,BAO0084507    -,10.000,57212,38490,12601,,HG4WB,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814776003
TRV,13547542,US BANK UC TRAVEL CENTER,2/4/22,BERR084568X1,2/14/22,454.940,BERR084568 OAK-SAN-OAK,454.940,57211,52581,23044,FOWULT,,EFT,In-State Travel - Air Fare, 454.94 ,5267703194985
TRV,13547543,US BANK UC TRAVEL CENTER,2/4/22,BERR084568X2,2/14/22,10.000,BERR084568    -,10.000,57211,52581,23044,FOWULT,,EFT,In-State Travel - Air Fare, 10.00 ,8900814775984
TRV,13547544,US BANK UC TRAVEL CENTER,2/4/22,BOCK084482X1,2/14/22,32.000,BOCK084482    -,32.000,57212,43502,13449,,,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900814776035
TRV,13547545,US BANK UC TRAVEL CENTER,2/4/22,BOYA084480X1,2/14/22,32.000,BOYA084480    -,32.000,57212,43502,13449,,,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900814776034
TRV,13547546,US BANK UC TRAVEL CENTER,2/4/22,BRUN084558X1,2/14/22,10.000,BRUN084558    -,10.000,57211,20300,13339,,,EFT,In-State Travel - Air Fare, 10.00 ,8900814775967
TRV,13547547,US BANK UC TRAVEL CENTER,2/4/22,BRUN084558X2,2/14/22,137.970,BRUN084558 ONT-OAK-ONT,137.970,57211,20300,13339,,,EFT,In-State Travel - Air Fare, 137.97 ,5267703194963
TRV,13547548,US BANK UC TRAVEL CENTER,2/4/22,CELL084564X1,2/14/22,32.000,CELL084564    -,32.000,57221,69770,12753,3BEARS,HMCC2,EFT,Foreign Travel - Air Fare, 32.00 ,8900814776013
TRV,13547549,US BANK UC TRAVEL CENTER,2/4/22,CHAR084477X1,2/14/22,32.000,CHAR084477    -,32.000,57212,43502,13449,,,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900814776031
TRV,13547550,US BANK UC TRAVEL CENTER,2/4/22,CHIL084571X1,2/14/22,10.000,CHIL084571    -,10.000,57212,60388,17919,,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814775990
TRV,13547551,US BANK UC TRAVEL CENTER,2/4/22,CHIL084571X2,2/14/22,318.000,CHIL084571 OAK-OGG-KOA-OGG-OAK,318.000,57212,60388,17919,,,EFT,Out-of-State Travel - Air Fare, 318.00 ,1737703194990
TRV,13547552,US BANK UC TRAVEL CENTER,2/3/22,DEAR084529X1,2/14/22,269.090,DEAR084529 SFO-SEA-SFO,269.090,57212,62045,14037,CPYR02,CPD37,EFT,Out-of-State Travel - Air Fare, 269.09 ,0277703036961
TRV,13547553,US BANK UC TRAVEL CENTER,2/3/22,DEAR084529X2,2/14/22,10.000,DEAR084529    -,10.000,57212,62045,14037,CPYR02,CPD37,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814775938
TRV,13547554,US BANK UC TRAVEL CENTER,2/4/22,FINE084554X1,2/14/22,632.300,FINE084554 MSY-ATL-LIM,632.300,57221,62098,12300,,IBPAF,EFT,Foreign Travel - Air Fare, 632.30 ,0067703194983
TRV,13547555,US BANK UC TRAVEL CENTER,2/4/22,FINE084554X2,2/14/22,618.480,FINE084554 LIM-MIA-SFO,618.480,57221,62098,12300,,IBPAF,EFT,Foreign Travel - Air Fare, 618.48 ,0017703194984
TRV,13547556,US BANK UC TRAVEL CENTER,2/4/22,FINE084554X3,2/14/22,32.000,FINE084554    -,32.000,57221,62098,12300,,IBPAF,EFT,Foreign Travel - Air Fare, 32.00 ,8900814775983
TRV,13547557,US BANK UC TRAVEL CENTER,2/4/22,FINE084554X4,2/14/22,32.000,FINE084554    -,32.000,57221,62098,12300,,IBPAF,EFT,Foreign Travel - Air Fare, 32.00 ,8900814775985
TRV,13547558,US BANK UC TRAVEL CENTER,2/3/22,FISH084545X1,2/14/22,373.070,FISH084545 LAX-OAK-MDW,373.070,57211,20300,12980,3U00MC,,EFT,In-State Travel - Air Fare, 373.07 ,5267703036956
TRV,13547559,US BANK UC TRAVEL CENTER,2/3/22,FISH084545X2,2/14/22,10.000,FISH084545    -,10.000,57211,20300,12980,3U00MC,,EFT,In-State Travel - Air Fare, 10.00 ,8900814775934
TRV,13547560,US BANK UC TRAVEL CENTER,2/4/22,FUKU084578X1,2/14/22,127.960,FUKU084578 BUR-OAK-BUR,127.960,57211,68600,12619,3S00MC,HE8AL,EFT,In-State Travel - Air Fare, 127.96 ,5267703195026
TRV,13547561,US BANK UC TRAVEL CENTER,2/4/22,FUKU084578X2,2/14/22,10.000,FUKU084578    -,10.000,57211,68600,12619,3S00MC,HE8AL,EFT,In-State Travel - Air Fare, 10.00 ,8900814776039
TRV,13547562,US BANK UC TRAVEL CENTER,2/3/22,GHOL084543X1,2/14/22,107.950,GHOL084543 SMF-SAN-SMF,107.950,57211,68600,17702,,,EFT,In-State Travel - Air Fare, 107.95 ,5267703036957
TRV,13547563,US BANK UC TRAVEL CENTER,2/3/22,GHOL084543X2,2/14/22,10.000,GHOL084543    -,10.000,57211,68600,17702,,,EFT,In-State Travel - Air Fare, 10.00 ,8900814775935
TRV,13547564,US BANK UC TRAVEL CENTER,2/3/22,GONZ084551X1,2/14/22,10.000,GONZ084551    -,10.000,57212,20291,12690,3U00MC,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814775954
TRV,13547565,US BANK UC TRAVEL CENTER,2/3/22,GONZ084551X2,2/14/22,403.470,GONZ084551 DCA-MSP-SFO-JFK-DCA,403.470,57212,20291,12690,3U00MC,,EFT,Out-of-State Travel - Air Fare, 403.47 ,0067703036980
TRV,13547566,US BANK UC TRAVEL CENTER,2/4/22,HASS084577X1,2/14/22,590.010,HASS084577 SFO-BNA-SFO,590.010,57212,69770,13279,3BEARS,SPREH,EFT,Out-of-State Travel - Air Fare, 590.01 ,0167703195012
TRV,13547567,US BANK UC TRAVEL CENTER,2/4/22,HASS084577X2,2/14/22,10.000,HASS084577    -,10.000,57212,69770,13279,3BEARS,SPREH,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814776022
TRV,13547568,US BANK UC TRAVEL CENTER,2/4/22,HEWI084476X1,2/14/22,32.000,HEWI084476    -,32.000,57212,43502,13449,,,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900814776030
TRV,13547569,US BANK UC TRAVEL CENTER,2/3/22,HOLL084538X1,2/14/22,375.590,HOLL084538 OAK-KOA-OAK,375.590,57212,62224,20455,,,EFT,Out-of-State Travel - Air Fare, 375.59 ,5267703036947
TRV,13547570,US BANK UC TRAVEL CENTER,2/3/22,HOLL084538X2,2/14/22,10.000,HOLL084538    -,10.000,57212,62224,20455,,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814775925
TRV,13547571,US BANK UC TRAVEL CENTER,2/4/22,HOPK084478X1,2/14/22,32.000,HOPK084478    -,32.000,57212,43502,13449,,,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900814776032
TRV,13547572,US BANK UC TRAVEL CENTER,2/4/22,KAMM084559X1,2/14/22,658.980,KAMM084559 SFO-DCA-SFO,658.980,57212,41364,15312,,EVDMK,EFT,Out-of-State Travel - Air Fare, 658.98 ,0167703194972
TRV,13547573,US BANK UC TRAVEL CENTER,2/4/22,KAMM084559X2,2/14/22,32.000,KAMM084559    -,32.000,57212,41364,15312,,EVDMK,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900814775975
TRV,13547574,US BANK UC TRAVEL CENTER,2/3/22,KARE084540X1,2/14/22,10.000,KARE084540    -,10.000,57212,20291,12850,HRLECT,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814775926
TRV,13547575,US BANK UC TRAVEL CENTER,2/3/22,KARE084540X2,2/14/22,460.390,KARE084540 ATL-SFO-ATL,460.390,57212,20291,12850,HRLECT,,EFT,Out-of-State Travel - Air Fare, 460.39 ,0067703036948
TRV,13547576,US BANK UC TRAVEL CENTER,2/3/22,KOSK084385X1,2/14/22,258.990,KOSK084385 OAK-LAX-OAK,258.990,57211,68600,14155,CSSIP1,CSRPV,EFT,In-State Travel - Air Fare, 258.99 ,5267703036942
TRV,13547577,US BANK UC TRAVEL CENTER,2/3/22,KOSK084385X2,2/14/22,10.000,KOSK084385    -,10.000,57211,68600,14155,CSSIP1,CSRPV,EFT,In-State Travel - Air Fare, 10.00 ,8900814775919
TRV,13547578,US BANK UC TRAVEL CENTER,2/4/22,KUIK084479X1,2/14/22,32.000,KUIK084479    -,32.000,57212,43502,13449,,,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900814776033
TRV,13547579,US BANK UC TRAVEL CENTER,2/3/22,KUST084550X1,2/14/22,10.000,KUST084550    -,10.000,57212,60376,31150,Y4TTEP,IQJED,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814775945
TRV,13547580,US BANK UC TRAVEL CENTER,2/3/22,KUST084550X2,2/14/22,401.600,KUST084550 SFO-DTW-SFO,401.600,57212,60376,31150,Y4TTEP,IQJED,EFT,Out-of-State Travel - Air Fare, 401.60 ,0067703036971
TRV,13547581,US BANK UC TRAVEL CENTER,2/4/22,LAM0084506X1,2/14/22,10.000,LAM0084506    -,10.000,57212,38490,12601,,HG1LH,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900814776018
TRV,13547582,US BANK UC TRAVEL CENTER,2/4/22,LAM0084506X2,2/14/22,388.680,LAM0084506 SFO-HNL-SFO,388.680,57212,38490,12601,,HG1LH,EFT,Out-of-State Travel - Air Fare, 388.68 ,0277703195008
TRV,13547583,US BANK UC TRAVEL CENTER,2/4/22,LEDE084356X1,2/14/22,760.170,LEDE084356 TLS-FRA-SFO-MUC-TLS,760.170,57221,40659,14208,,MMMKB,EFT,Foreign Travel - Air Fare, 760.17 ,0167703194965
